epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
167,5711,,0.04311608150601387,0.8317248821258545,0.7518450617790222
167,5711,0.03559604659676552,,,
168,5745,,0.04138891026377678,0.8400284051895142,0.7545564770698547
168,5745,0.03928019478917122,,,
169,5779,,0.056406036019325256,0.7892453670501709,0.7331768870353699
169,5779,0.04129171743988991,,,
170,5813,,0.04415670409798622,0.8296638131141663,0.7537906169891357
170,5813,0.03771447762846947,,,
171,5847,,0.04393882304430008,0.8294280171394348,0.7551159858703613
171,5847,0.03207172080874443,,,
172,5881,,0.04373980313539505,0.8315839171409607,0.7579264044761658
172,5881,0.03692959249019623,,,
173,5915,,0.043973639607429504,0.8323261141777039,0.7580145597457886
173,5915,0.04093840718269348,,,
174,5949,,0.0404408797621727,0.8435423970222473,0.7626561522483826
174,5949,0.03817180544137955,,,
175,5983,,0.04691870138049126,0.8329721689224243,0.7547474503517151
175,5983,0.03799345716834068,,,
176,6017,,0.042782507836818695,0.8377659320831299,0.7610331773757935
176,6017,0.03479805961251259,,,
177,6051,,0.044293683022260666,0.8269466757774353,0.7547091245651245
177,6051,0.036061156541109085,,,
178,6085,,0.043109096586704254,0.8356925249099731,0.7593686580657959
178,6085,0.04085579514503479,,,
179,6119,,0.04185988008975983,0.8377297520637512,0.7596963047981262
179,6119,0.035855114459991455,,,
180,6153,,0.046267684549093246,0.8251731395721436,0.7597097158432007
180,6153,0.03335527330636978,,,
181,6187,,0.04190783575177193,0.8371837139129639,0.7578663229942322
181,6187,0.03459027782082558,,,
182,6221,,0.04247765243053436,0.8358436822891235,0.7620940804481506
182,6221,0.03680727258324623,,,
183,6255,,0.043071966618299484,0.8340150713920593,0.7590831518173218
183,6255,0.042094744741916656,,,
184,6289,,0.049716245383024216,0.8151978254318237,0.744407057762146
184,6289,0.03247388079762459,,,
185,6323,,0.04185597971081734,0.8369395732879639,0.7629295587539673
185,6323,0.03542223572731018,,,
186,6357,,0.04447057098150253,0.8271007537841797,0.7524160742759705
186,6357,0.04349165037274361,,,
187,6391,,0.04343917965888977,0.8322006464004517,0.7579749226570129
187,6391,0.0384223498404026,,,
188,6425,,0.04090007767081261,0.8417465686798096,0.7692804336547852
188,6425,0.04270125925540924,,,
