epoch,step,train_mse,tuning_dockq_mae,tuning_hit_rate_023,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
125,2897,0.07001513987779617,,,,,,,,,
126,2920,,0.19717076420783997,0.6850241422653198,0.06323318928480148,0.16045713424682617,0.07806413620710373,0.7214174866676331,0.036935340613126755,0.2777777910232544,0.720126748085022
126,2920,0.07665922492742538,,,,,,,,,
127,2943,,0.1777149885892868,0.6850241422653198,0.06869668513536453,0.1803068220615387,0.06406820565462112,0.7389305233955383,0.036935340613126755,0.2777777910232544,0.7103513479232788
127,2943,0.04868128523230553,,,,,,,,,
128,2966,,0.1845729947090149,0.6850241422653198,0.07348906993865967,0.18950411677360535,0.0916651263833046,0.6777712106704712,0.036935340613126755,0.2777777910232544,0.7053211331367493
128,2966,0.05139518901705742,,,,,,,,,
129,2989,,0.18502363562583923,0.6855072379112244,0.06087420508265495,0.15038622915744781,0.0680077075958252,0.7285659909248352,0.036935340613126755,0.2777777910232544,0.7163708806037903
129,2989,0.06827235966920853,,,,,,,,,
130,3012,,0.18021386861801147,0.6850241422653198,0.06146521121263504,0.1814761459827423,0.06805744767189026,0.7281906008720398,0.036935340613126755,0.1666666716337204,0.7122125625610352
130,3012,0.07004686444997787,,,,,,,,,
131,3035,,0.17947790026664734,0.6840579509735107,0.07072608172893524,0.1322421282529831,0.07441121339797974,0.7127977013587952,0.036935340613126755,0.1666666716337204,0.6975075006484985
131,3035,0.0636758953332901,,,,,,,,,
132,3058,,0.19322554767131805,0.6850241422653198,0.06308062374591827,0.17820125818252563,0.0670396238565445,0.7260342836380005,0.0345894955098629,0.2777777910232544,0.7083895802497864
132,3058,0.05326357111334801,,,,,,,,,
133,3081,,0.16885410249233246,0.6840579509735107,0.07805941998958588,0.14515259861946106,0.07195360213518143,0.7152628898620605,0.036935340613126755,0.2777777910232544,0.7008274793624878
133,3081,0.05521995201706886,,,,,,,,,
134,3104,,0.1786642223596573,0.6859903335571289,0.06345534324645996,0.16247394680976868,0.06157548725605011,0.7506181001663208,0.036935340613126755,0.2777777910232544,0.7115586400032043
134,3104,0.048366304486989975,,,,,,,,,
135,3127,,0.18078449368476868,0.6845410466194153,0.06247483566403389,0.15839892625808716,0.06693572551012039,0.7267578840255737,0.036935340613126755,0.1666666716337204,0.6962332129478455
135,3127,0.06858156621456146,,,,,,,,,
136,3150,,0.18159784376621246,0.6855072379112244,0.06628695130348206,0.0928264781832695,0.06112469360232353,0.7533177733421326,0.036935340613126755,0.1666666716337204,0.7020347118377686
136,3150,0.06005013361573219,,,,,,,,,
137,3173,,0.17685174942016602,0.6859903335571289,0.0646323636174202,0.14238561689853668,0.06067836657166481,0.7546371817588806,0.036935340613126755,0.2777777910232544,0.6972224712371826
137,3173,0.05816064029932022,,,,,,,,,
138,3196,,0.1711835265159607,0.6859903335571289,0.06297588348388672,0.17197909951210022,0.06058582663536072,0.7561566829681396,0.036935340613126755,0.2777777910232544,0.7119442820549011
138,3196,0.04956711083650589,,,,,,,,,
139,3219,,0.16490505635738373,0.6845410466194153,0.05840121954679489,0.20838114619255066,0.0677911788225174,0.728263258934021,0.04110902175307274,0.0555555559694767,0.6897274255752563
139,3219,0.03980637714266777,,,,,,,,,
140,3242,,0.18352223932743073,0.6855072379112244,0.06313177943229675,0.1568516194820404,0.091422438621521,0.6492580771446228,0.08298054337501526,-0.1111111119389534,0.6347135901451111
140,3242,0.05198294669389725,,,,,,,,,
141,3265,,0.17855873703956604,0.6855072379112244,0.058210596442222595,0.19069699943065643,0.06843715906143188,0.7214181423187256,0.036935340613126755,0.2777777910232544,0.6929635405540466
141,3265,0.04918276146054268,,,,,,,,,
142,3288,,0.18725751340389252,0.6855072379112244,0.06233378127217293,0.1488206386566162,0.06781116873025894,0.7396063804626465,0.036935340613126755,0.2777777910232544,0.6937180757522583
142,3288,0.05000779777765274,,,,,,,,,
143,3311,,0.17585420608520508,0.6845410466194153,0.06753452122211456,0.15319547057151794,0.09108207374811172,0.6632929444313049,0.036935340613126755,0.2777777910232544,0.6935839653015137
143,3311,0.05485837161540985,,,,,,,,,
144,3334,,0.17897842824459076,0.6859903335571289,0.060318902134895325,0.2006227970123291,0.06488524377346039,0.738794207572937,0.036935340613126755,0.2777777910232544,0.7131515145301819
144,3334,0.06600534915924072,,,,,,,,,
145,3357,,0.17825521528720856,0.6855072379112244,0.05750202015042305,0.19052128493785858,0.06476876884698868,0.744513988494873,0.036935340613126755,0.2777777910232544,0.7145432233810425
145,3357,0.0640854462981224,,,,,,,,,
146,3380,,0.17341643571853638,0.6855072379112244,0.06554856151342392,0.15036022663116455,0.06314750760793686,0.7433536648750305,0.036935340613126755,0.2777777910232544,0.698731541633606
146,3380,0.04834895208477974,,,,,,,,,
147,3403,,0.1769908219575882,0.6850241422653198,0.056965723633766174,0.16784711182117462,0.062237948179244995,0.7478411197662354,0.036935340613126755,0.2777777910232544,0.7017329335212708
147,3403,0.045571863651275635,,,,,,,,,
148,3426,,0.17325088381767273,0.6845410466194153,0.061078593134880066,0.15750348567962646,0.06570447236299515,0.7355169653892517,0.036935340613126755,0.1666666716337204,0.7056229710578918
148,3426,0.06007329747080803,,,,,,,,,
149,3449,,0.16355067491531372,0.6840579509735107,0.07196693867444992,0.1685498207807541,0.0722048208117485,0.7179040908813477,0.036935340613126755,0.1666666716337204,0.7023029923439026
149,3449,0.05194246768951416,,,,,,,,,
150,3472,,0.16532741487026215,0.6850241422653198,0.05890557914972305,0.1690642088651657,0.06588748842477798,0.7326509356498718,0.036935340613126755,0.1666666716337204,0.7081045508384705
150,3472,0.04409922659397125,,,,,,,,,
151,3495,,0.17313377559185028,0.6855072379112244,0.06014055758714676,0.15041513741016388,0.06488595902919769,0.7344793677330017,0.036935340613126755,0.1666666716337204,0.7011125087738037
151,3495,0.06438815593719482,,,,,,,,,
152,3518,,0.17115142941474915,0.6845410466194153,0.060363322496414185,0.18094289302825928,0.07976235449314117,0.714109480381012,0.036935340613126755,0.1666666716337204,0.7136210203170776
152,3518,0.05765872076153755,,,,,,,,,
153,3541,,0.16712550818920135,0.6855072379112244,0.059969644993543625,0.2103905975818634,0.06649893522262573,0.738949179649353,0.036935340613126755,0.1666666716337204,0.7091944217681885
153,3541,0.060042835772037506,,,,,,,,,
154,3564,,0.1668020635843277,0.6864734292030334,0.06879003345966339,0.18956886231899261,0.06996064633131027,0.7193559408187866,0.036935340613126755,0.2777777910232544,0.6981614828109741
154,3564,0.059651490300893784,,,,,,,,,
155,3587,,0.17354631423950195,0.6859903335571289,0.0676160678267479,0.17945779860019684,0.0664089024066925,0.7367590069770813,0.0345894955098629,0.3888888955116272,0.715130090713501
155,3587,0.0553971603512764,,,,,,,,,
156,3610,,0.16318567097187042,0.6859903335571289,0.07055649906396866,0.19900843501091003,0.0728776827454567,0.7142928838729858,0.036935340613126755,0.2777777910232544,0.7033090591430664
156,3610,0.04734143614768982,,,,,,,,,
157,3633,,0.16756366193294525,0.6855072379112244,0.0713782086968422,0.18784672021865845,0.0771883875131607,0.7081966996192932,0.036935340613126755,0.1666666716337204,0.6986141800880432
157,3633,0.056028418242931366,,,,,,,,,
158,3656,,0.16961729526519775,0.6859903335571289,0.06696668267250061,0.19879096746444702,0.06552684307098389,0.7399632334709167,0.0345894955098629,0.2777777910232544,0.7151635885238647
158,3656,0.051279567182064056,,,,,,,,,
159,3679,,0.1739916354417801,0.6855072379112244,0.06742879748344421,0.20862562954425812,0.06933104246854782,0.7308608889579773,0.036935340613126755,0.1666666716337204,0.7093956470489502
159,3679,0.06394324451684952,,,,,,,,,
160,3702,,0.17979386448860168,0.6859903335571289,0.06354502588510513,0.16985860466957092,0.06422782689332962,0.7478563785552979,0.036935340613126755,0.1666666716337204,0.7200596928596497
160,3702,0.06710172444581985,,,,,,,,,
161,3725,,0.17626702785491943,0.6864734292030334,0.0637078508734703,0.16132298111915588,0.061486370861530304,0.7523856163024902,0.036935340613126755,0.2777777910232544,0.7145432233810425
161,3725,0.04383409395813942,,,,,,,,,
162,3748,,0.16842760145664215,0.6859903335571289,0.06355534493923187,0.22033704817295074,0.06439423561096191,0.747184157371521,0.036935340613126755,0.2777777910232544,0.7181817293167114
162,3748,0.05398138239979744,,,,,,,,,
163,3771,,0.170479416847229,0.6859903335571289,0.06042974442243576,0.20052538812160492,0.06182091683149338,0.7524779438972473,0.036935340613126755,0.2777777910232544,0.7194728255271912
163,3771,0.043181635439395905,,,,,,,,,
164,3794,,0.1670360118150711,0.6859903335571289,0.059394728392362595,0.22023816406726837,0.06252066791057587,0.7524186968803406,0.036935340613126755,0.2777777910232544,0.7199926376342773
164,3794,0.04303118586540222,,,,,,,,,
165,3817,,0.16496291756629944,0.6859903335571289,0.06008554995059967,0.2009352296590805,0.06164925545454025,0.755327045917511,0.036935340613126755,0.2777777910232544,0.7206968665122986
165,3817,0.05891526862978935,,,,,,,,,
166,3840,,0.166020005941391,0.6859903335571289,0.05936574190855026,0.2301851361989975,0.06977303326129913,0.7398181557655334,0.036935340613126755,0.2777777910232544,0.7223400473594666
166,3840,0.05487695336341858,,,,,,,,,
167,3863,,0.167838916182518,0.6855072379112244,0.0605630986392498,0.21929560601711273,0.0735073834657669,0.7270289063453674,0.036935340613126755,0.2777777910232544,0.7211160659790039
167,3863,0.06345666199922562,,,,,,,,,
168,3886,,0.17212854325771332,0.6859903335571289,0.0635051354765892,0.20020729303359985,0.06206695735454559,0.7592350840568542,0.036935340613126755,0.2777777910232544,0.7279906868934631
168,3886,0.06931993365287781,,,,,,,,,
169,3909,,0.1703178733587265,0.6859903335571289,0.06350495666265488,0.2010776847600937,0.061571791768074036,0.7600554823875427,0.036935340613126755,0.2777777910232544,0.731914222240448
169,3909,0.058226991444826126,,,,,,,,,
170,3932,,0.1687200516462326,0.6859903335571289,0.06318872421979904,0.2013329267501831,0.06293795257806778,0.7571243643760681,0.036935340613126755,0.2777777910232544,0.7293991446495056
170,3932,0.04435819014906883,,,,,,,,,
171,3955,,0.1684027463197708,0.6859903335571289,0.06350495666265488,0.20144349336624146,0.06034104898571968,0.7609178423881531,0.036935340613126755,0.2777777910232544,0.7302877902984619
171,3955,0.050205182284116745,,,,,,,,,
172,3978,,0.16690300405025482,0.6859903335571289,0.06340833753347397,0.221430242061615,0.0621616393327713,0.753404438495636,0.036935340613126755,0.2777777910232544,0.7298350930213928
172,3978,0.05692793428897858,,,,,,,,,
173,4001,,0.17067651450634003,0.6855072379112244,0.06062247231602669,0.23077809810638428,0.06527547538280487,0.739477813243866,0.036935340613126755,0.2777777910232544,0.715130090713501
173,4001,0.06893914192914963,,,,,,,,,
174,4024,,0.17586326599121094,0.6855072379112244,0.06137126684188843,0.18125823140144348,0.06952652335166931,0.7276615500450134,0.036935340613126755,0.2777777910232544,0.7185506224632263
174,4024,0.05109363794326782,,,,,,,,,
175,4047,,0.1729600578546524,0.6855072379112244,0.061342280358076096,0.2012704610824585,0.06478019058704376,0.7407107949256897,0.036935340613126755,0.2777777910232544,0.7205291986465454
175,4047,0.05908258631825447,,,,,,,,,
176,4070,,0.17071633040905,0.6855072379112244,0.05759960412979126,0.23062492907047272,0.061826322227716446,0.7490413784980774,0.036935340613126755,0.2777777910232544,0.7118269205093384
176,4070,0.04628991335630417,,,,,,,,,
177,4093,,0.16972272098064423,0.6855072379112244,0.06129880249500275,0.21125109493732452,0.06492549926042557,0.7433328032493591,0.036935340613126755,0.2777777910232544,0.7121957540512085
177,4093,0.06524350494146347,,,,,,,,,
178,4116,,0.17041243612766266,0.6855072379112244,0.06136160343885422,0.19195158779621124,0.06299208104610443,0.747286319732666,0.036935340613126755,0.2777777910232544,0.7110220789909363
178,4116,0.08120760321617126,,,,,,,,,
179,4139,,0.16618289053440094,0.6850241422653198,0.058404188603162766,0.23910380899906158,0.07037562131881714,0.72099369764328,0.04110902175307274,-0.0555555559694767,0.6933659911155701
179,4139,0.046451542526483536,,,,,,,,,
180,4162,,0.16582265496253967,0.6850241422653198,0.05866989120841026,0.21941731870174408,0.0715569332242012,0.7223623991012573,0.036935340613126755,0.1666666716337204,0.6994190216064453
180,4162,0.05456419661641121,,,,,,,,,
181,4185,,0.1699565201997757,0.6855072379112244,0.060825373977422714,0.1802728921175003,0.06380867213010788,0.7416569590568542,0.036935340613126755,0.1666666716337204,0.7013640403747559
181,4185,0.05216044932603836,,,,,,,,,
182,4208,,0.16473209857940674,0.6855072379112244,0.060139384120702744,0.20018012821674347,0.06546705216169357,0.7438007593154907,0.036935340613126755,0.1666666716337204,0.7087249159812927
182,4208,0.05713709443807602,,,,,,,,,
183,4231,,0.16980288922786713,0.6855072379112244,0.06018286198377609,0.19917705655097961,0.07053032517433167,0.7354880571365356,0.036935340613126755,0.1666666716337204,0.7070314288139343
183,4231,0.07125982642173767,,,,,,,,,
184,4254,,0.16877806186676025,0.6855072379112244,0.06017734482884407,0.19892846047878265,0.06519027054309845,0.7425533533096313,0.036935340613126755,0.1666666716337204,0.7117263078689575
184,4254,0.05324862152338028,,,,,,,,,
185,4277,,0.17420154809951782,0.6855072379112244,0.06424982845783234,0.13011403381824493,0.06310861557722092,0.7463411092758179,0.036935340613126755,0.1666666716337204,0.7146270275115967
185,4277,0.05070104822516441,,,,,,,,,
186,4300,,0.16271622478961945,0.6855072379112244,0.061356090009212494,0.18964776396751404,0.06744438409805298,0.7401813864707947,0.036935340613126755,0.1666666716337204,0.7117598056793213
186,4300,0.03623861074447632,,,,,,,,,
187,4323,,0.1628521978855133,0.6855072379112244,0.06118707358837128,0.19985823333263397,0.06591693311929703,0.7438711524009705,0.036935340613126755,0.1666666716337204,0.7066625356674194
187,4323,0.059423066675662994,,,,,,,,,
188,4346,,0.16542117297649384,0.6855072379112244,0.060742564499378204,0.1986117660999298,0.06259943544864655,0.7495931386947632,0.036935340613126755,0.1666666716337204,0.710317850112915
188,4346,0.04671706259250641,,,,,,,,,
189,4369,,0.16491565108299255,0.6855072379112244,0.06133676692843437,0.19898605346679688,0.06260859221220016,0.7493975162506104,0.036935340613126755,0.1666666716337204,0.7047342658042908
189,4369,0.056012626737356186,,,,,,,,,
190,4392,,0.1638391762971878,0.6855072379112244,0.061356090009212494,0.1890438050031662,0.06389934569597244,0.7473123669624329,0.036935340613126755,0.1666666716337204,0.704901933670044
190,4392,0.05030849575996399,,,,,,,,,
191,4415,,0.1616106927394867,0.6855072379112244,0.05818011984229088,0.22826851904392242,0.06890355795621872,0.7295734882354736,0.036935340613126755,0.1666666716337204,0.6993351578712463
191,4415,0.04978940263390541,,,,,,,,,
192,4438,,0.16224122047424316,0.6850241422653198,0.0581803023815155,0.22819572687149048,0.07149673998355865,0.722133994102478,0.036935340613126755,0.1666666716337204,0.7008442282676697
192,4438,0.05017394572496414,,,,,,,,,
193,4461,,0.16197852790355682,0.6850241422653198,0.057871125638484955,0.22852389514446259,0.06738641858100891,0.7353312373161316,0.036935340613126755,0.1666666716337204,0.7065786719322205
193,4461,0.04491813853383064,,,,,,,,,
194,4484,,0.1626172512769699,0.6855072379112244,0.05808350071310997,0.21974678337574005,0.06443839520215988,0.744541585445404,0.036935340613126755,0.1666666716337204,0.7077188491821289
194,4484,0.03974077105522156,,,,,,,,,
195,4507,,0.16318519413471222,0.6855072379112244,0.05808350071310997,0.2198435217142105,0.06278004497289658,0.7491474151611328,0.036935340613126755,0.1666666716337204,0.706612229347229
195,4507,0.05878458544611931,,,,,,,,,
196,4530,,0.1631622612476349,0.6855072379112244,0.05808350071310997,0.22009387612342834,0.06346958130598068,0.7474134564399719,0.036935340613126755,0.1666666716337204,0.706880509853363
196,4530,0.044752735644578934,,,,,,,,,
197,4553,,0.16312967240810394,0.6855072379112244,0.05808350071310997,0.22009071707725525,0.06272467970848083,0.7490805983543396,0.036935340613126755,0.1666666716337204,0.7071990966796875
197,4553,0.05448716878890991,,,,,,,,,
198,4576,,0.16340643167495728,0.6855072379112244,0.05808350071310997,0.2192496508359909,0.0674651637673378,0.7357445955276489,0.036935340613126755,0.1666666716337204,0.7070649266242981
198,4576,0.06748475134372711,,,,,,,,,
199,4599,,0.16518282890319824,0.6855072379112244,0.060644716024398804,0.20042194426059723,0.06307857483625412,0.7486841678619385,0.036935340613126755,0.1666666716337204,0.7064110040664673
199,4599,0.04881991073489189,,,,,,,,,
200,4622,,0.16603220999240875,0.6855072379112244,0.06016445532441139,0.20935730636119843,0.0632161796092987,0.74761962890625,0.036935340613126755,0.1666666716337204,0.7004082798957825
200,4622,0.04382413253188133,,,,,,,,,
201,4645,,0.16413256525993347,0.6855072379112244,0.061412543058395386,0.20985503494739532,0.06485380977392197,0.7442638278007507,0.036935340613126755,0.1666666716337204,0.7044659852981567
201,4645,0.0502544529736042,,,,,,,,,
202,4668,,0.16413311660289764,0.6850241422653198,0.06231294199824333,0.20011042058467865,0.06392061710357666,0.7464101314544678,0.036935340613126755,0.1666666716337204,0.703795313835144
202,4668,0.060170728713274,,,,,,,,,
203,4691,,0.16453935205936432,0.6855072379112244,0.061412543058395386,0.2092459797859192,0.06744693219661713,0.7371394038200378,0.036935340613126755,0.1666666716337204,0.7012131214141846
203,4691,0.04868338257074356,,,,,,,,,
204,4714,,0.16568751633167267,0.6855072379112244,0.06336697936058044,0.21824730932712555,0.06737836450338364,0.737104594707489,0.036935340613126755,0.1666666716337204,0.6992177963256836
204,4714,0.06316069513559341,,,,,,,,,
205,4737,,0.1649719923734665,0.6855072379112244,0.06407804042100906,0.19965381920337677,0.06514325737953186,0.7424065470695496,0.036935340613126755,0.1666666716337204,0.6995531320571899
205,4737,0.05732483044266701,,,,,,,,,
206,4760,,0.1650972068309784,0.6859903335571289,0.06469156593084335,0.18961837887763977,0.06523088365793228,0.742142915725708,0.036935340613126755,0.1666666716337204,0.696820080280304
206,4760,0.054173000156879425,,,,,,,,,
207,4783,,0.1657361090183258,0.6859903335571289,0.06341137737035751,0.20927420258522034,0.06502440571784973,0.7423802018165588,0.036935340613126755,0.1666666716337204,0.6980776190757751
207,4783,0.05039771646261215,,,,,,,,,
208,4806,,0.1656808853149414,0.6859903335571289,0.06280750781297684,0.2188311070203781,0.0656721442937851,0.741242527961731,0.036935340613126755,0.1666666716337204,0.6986477375030518
208,4806,0.05551622062921524,,,,,,,,,
209,4829,,0.16395960748195648,0.6855072379112244,0.0608694851398468,0.2193218320608139,0.06676027923822403,0.7388643026351929,0.036935340613126755,0.1666666716337204,0.7011125087738037
209,4829,0.04716259241104126,,,,,,,,,
210,4852,,0.1628059297800064,0.6855072379112244,0.05748637765645981,0.22956582903862,0.06661096960306168,0.7391188144683838,0.036935340613126755,0.1666666716337204,0.7042648196220398
210,4852,0.04555371403694153,,,,,,,,,
211,4875,,0.16306960582733154,0.6859903335571289,0.0540524497628212,0.23900394141674042,0.06319662928581238,0.7477148771286011,0.036935340613126755,0.1666666716337204,0.7044995427131653
211,4875,0.051983658224344254,,,,,,,,,
212,4876,,0.1684027463197708,0.6859903335571289,0.06350495666265488,0.20144349336624146,0.06034104898571968,0.7609178423881531,0.036935340613126755,0.2777777910232544,0.7302877902984619
212,4876,,0.36008813977241516,0.6768115758895874,0.11512482166290283,-0.005489290226250887,0.14797186851501465,0.5279085636138916,0.1286068707704544,0.1111111119389534,0.5564935803413391
