epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
95,3263,,0.04562561586499214,0.8276622295379639,0.7418411374092102
95,3263,0.05242196470499039,,,
96,3297,,0.0456228107213974,0.8276985883712769,0.7418411374092102
96,3297,0.057318419218063354,,,
97,3331,,0.04562026634812355,0.8276491761207581,0.7418411374092102
97,3331,0.05921363830566406,,,
98,3365,,0.04561783745884895,0.8276708126068115,0.7418411374092102
98,3365,0.060100387781858444,,,
99,3399,,0.0456174798309803,0.8276634216308594,0.7418411374092102
99,3399,0.05147060751914978,,,
100,3400,,0.045407768338918686,0.8282236456871033,0.7404606342315674
