epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
175,5983,,0.04336116835474968,0.8350755572319031,0.7672953009605408
175,5983,0.032305486500263214,,,
176,6017,,0.047210849821567535,0.8292881846427917,0.7646445631980896
176,6017,0.032527483999729156,,,
177,6051,,0.04351174831390381,0.839746356010437,0.7593820691108704
177,6051,0.03223174437880516,,,
178,6085,,0.04187510535120964,0.8369433879852295,0.759798526763916
178,6085,0.032450221478939056,,,
179,6119,,0.051442138850688934,0.81392902135849,0.7497691512107849
179,6119,0.03862990811467171,,,
180,6153,,0.04460807517170906,0.8277760744094849,0.7513002157211304
180,6153,0.03212466835975647,,,
181,6187,,0.04276090860366821,0.8357828259468079,0.7601625919342041
181,6187,0.0335511714220047,,,
182,6221,,0.041755031794309616,0.8376054167747498,0.7570027709007263
182,6221,0.03407325595617294,,,
183,6255,,0.04272567108273506,0.8351209163665771,0.757087767124176
183,6255,0.038143400102853775,,,
184,6289,,0.04195459187030792,0.8372792601585388,0.7578139901161194
184,6289,0.030820565298199654,,,
185,6323,,0.04494306072592735,0.8279700875282288,0.7581263184547424
185,6323,0.041174549609422684,,,
186,6357,,0.041994091123342514,0.8377008438110352,0.7586008906364441
186,6357,0.028019951656460762,,,
187,6391,,0.04384627565741539,0.8340288400650024,0.7602418065071106
187,6391,0.031189322471618652,,,
188,6425,,0.0416417196393013,0.8401497602462769,0.7598119378089905
188,6425,0.0310589037835598,,,
189,6459,,0.043226487934589386,0.8357408046722412,0.7611430287361145
189,6459,0.030472585931420326,,,
190,6493,,0.048046790063381195,0.8303261995315552,0.7624964714050293
190,6493,0.03160228952765465,,,
191,6527,,0.04681140556931496,0.8269432783126831,0.7596299052238464
191,6527,0.03352949395775795,,,
192,6561,,0.04169358313083649,0.8389182090759277,0.7606441974639893
192,6561,0.034604158252477646,,,
193,6595,,0.04399356618523598,0.8354549407958984,0.7615301012992859
193,6595,0.03303222358226776,,,
194,6629,,0.04159935191273689,0.8400615453720093,0.7616782784461975
194,6629,0.04009520262479782,,,
195,6663,,0.04177135229110718,0.840363085269928,0.7614209055900574
195,6663,0.03591291233897209,,,
196,6697,,0.045402057468891144,0.8292397856712341,0.7586021423339844
196,6697,0.03537367284297943,,,
197,6731,,0.04255909472703934,0.8385593295097351,0.7585504055023193
197,6731,0.03251277282834053,,,
198,6765,,0.0413811095058918,0.8411067724227905,0.7605023980140686
198,6765,0.030867407098412514,,,
199,6799,,0.040485721081495285,0.8427836298942566,0.7592964768409729
199,6799,0.03392552584409714,,,
200,6833,,0.04364826902747154,0.8361144661903381,0.7600156664848328
200,6833,0.03254843130707741,,,
201,6867,,0.043076854199171066,0.8387349247932434,0.7607910633087158
201,6867,0.024842001497745514,,,
202,6901,,0.04118698835372925,0.842060923576355,0.7581869959831238
202,6901,0.038554396480321884,,,
203,6935,,0.04204974323511124,0.838557779788971,0.7612241506576538
203,6935,0.039101965725421906,,,
204,6969,,0.041927020996809006,0.839532732963562,0.7605457901954651
204,6969,0.025507953017950058,,,
205,7003,,0.04085979983210564,0.8421562314033508,0.7598674893379211
205,7003,0.03319713473320007,,,
206,7037,,0.041004959493875504,0.8414321541786194,0.7591265439987183
206,7037,0.034875448793172836,,,
207,7071,,0.040875304490327835,0.842390775680542,0.7602846026420593
207,7071,0.036454420536756516,,,
208,7105,,0.04100339487195015,0.8417043685913086,0.760412335395813
208,7105,0.03535066917538643,,,
209,7139,,0.04302862286567688,0.8364354372024536,0.7613219022750854
209,7139,0.037491150200366974,,,
210,7173,,0.0418342724442482,0.8397427797317505,0.7592734694480896
210,7173,0.03651578351855278,,,
211,7207,,0.04315197467803955,0.8377425670623779,0.7594209909439087
211,7207,0.029115045443177223,,,
212,7241,,0.0408458486199379,0.8424690365791321,0.7587254643440247
212,7241,0.03888745978474617,,,
213,7275,,0.04075121134519577,0.8425594568252563,0.7592983841896057
213,7275,0.03442862257361412,,,
214,7309,,0.040689654648303986,0.8422778844833374,0.7599045634269714
214,7309,0.03126472607254982,,,
215,7310,,0.040485721081495285,0.8427836298942566,0.7592964768409729
