epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
0,22,,0.16097886860370636,0.2915348708629608,0.2696138918399811
0,22,0.14954118430614471,,,
1,45,,0.14942499995231628,0.43910476565361023,0.44198378920555115
1,45,0.14947035908699036,,,
2,68,,0.1541147232055664,0.39143019914627075,0.4665548503398895
2,68,0.13333027064800262,,,
3,91,,0.15069058537483215,0.1922038048505783,0.2599601149559021
3,91,0.14879482984542847,,,
4,114,,0.12062311172485352,0.48316439986228943,0.49639374017715454
4,114,0.14088353514671326,,,
5,137,,0.09816398471593857,0.6020916700363159,0.5736730694770813
5,137,0.12947684526443481,,,
6,160,,0.1057807058095932,0.6360286474227905,0.6047256588935852
6,160,0.08821108937263489,,,
7,183,,0.1395799070596695,0.588439404964447,0.591340959072113
7,183,0.11348119378089905,,,
8,206,,0.0966709554195404,0.6353814005851746,0.6126220226287842
8,206,0.1035931408405304,,,
9,229,,0.0852867141366005,0.659921407699585,0.6256813406944275
9,229,0.08574806898832321,,,
10,252,,0.1304808109998703,0.6074825525283813,0.6394556164741516
10,252,0.12642702460289001,,,
11,275,,0.09009577333927155,0.6454418897628784,0.6121233105659485
11,275,0.1159430518746376,,,
12,298,,0.08148505538702011,0.6853814125061035,0.6377624869346619
12,298,0.08442971110343933,,,
13,321,,0.0987626388669014,0.6402320265769958,0.6338987946510315
13,321,0.07196167856454849,,,
14,344,,0.08537906408309937,0.6869245767593384,0.6500533819198608
14,344,0.09495256841182709,,,
15,367,,0.09734966605901718,0.667708158493042,0.6527354121208191
15,367,0.09078672528266907,,,
16,390,,0.0759916827082634,0.7055116295814514,0.6674579381942749
16,390,0.06945519149303436,,,
17,413,,0.07587005198001862,0.7097020149230957,0.6593838930130005
17,413,0.07264894247055054,,,
18,436,,0.0869496688246727,0.6887730360031128,0.670174241065979
18,436,0.07443637400865555,,,
19,459,,0.08254928886890411,0.702284038066864,0.6743482947349548
19,459,0.0880582332611084,,,
20,482,,0.08904144912958145,0.6863481402397156,0.6674686670303345
20,482,0.08783011138439178,,,
21,505,,0.0746317058801651,0.727918803691864,0.6923465728759766
21,505,0.0591462217271328,,,
22,528,,0.09217602014541626,0.6728341579437256,0.6686052680015564
22,528,0.06765896826982498,,,
23,551,,0.07334726303815842,0.7204397916793823,0.6878100633621216
23,551,0.07699181139469147,,,
