epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
32,1121,,0.06534909456968307,0.7314361333847046,0.683950662612915
32,1121,0.06004835665225983,,,
33,1155,,0.06490709632635117,0.7317641973495483,0.6853756904602051
33,1155,0.05705332010984421,,,
34,1189,,0.0652863085269928,0.7310390472412109,0.6840554475784302
34,1189,0.05252375081181526,,,
35,1223,,0.06481925398111343,0.7338704466819763,0.6881969571113586
35,1223,0.055167488753795624,,,
36,1257,,0.0654655396938324,0.7303755879402161,0.6877396106719971
36,1257,0.07292262464761734,,,
37,1291,,0.06678026914596558,0.7261996865272522,0.6774222254753113
37,1291,0.061082154512405396,,,
38,1325,,0.0676281675696373,0.7233914732933044,0.6748513579368591
38,1325,0.057982951402664185,,,
39,1359,,0.06714144349098206,0.7241953611373901,0.6755481958389282
39,1359,0.054924316704273224,,,
40,1393,,0.06689727306365967,0.7246460914611816,0.6758534908294678
40,1393,0.05367983505129814,,,
41,1427,,0.06692349165678024,0.7245467305183411,0.6762903928756714
41,1427,0.058229219168424606,,,
42,1461,,0.06647329777479172,0.7254276275634766,0.6750026941299438
42,1461,0.0547390915453434,,,
43,1495,,0.06614886969327927,0.7262955904006958,0.6747977137565613
43,1495,0.059820204973220825,,,
44,1529,,0.06616750359535217,0.7262396812438965,0.6789385676383972
44,1529,0.05468154698610306,,,
45,1563,,0.0659957155585289,0.7273314595222473,0.6772357225418091
45,1563,0.06187260523438454,,,
46,1597,,0.06581433117389679,0.727329432964325,0.6777026057243347
46,1597,0.05349218472838402,,,
47,1631,,0.06595386564731598,0.7269245386123657,0.6785617470741272
47,1631,0.057280488312244415,,,
48,1665,,0.06619839370250702,0.7264385223388672,0.6788542866706848
48,1665,0.04981232061982155,,,
49,1699,,0.06604089587926865,0.7268266677856445,0.6786786317825317
49,1699,0.06050505489110947,,,
50,1733,,0.06618303060531616,0.726474940776825,0.6786006689071655
50,1733,0.0580836720764637,,,
51,1767,,0.06594818830490112,0.7270382642745972,0.678165078163147
51,1767,0.04735921323299408,,,
52,1801,,0.06662588566541672,0.7256919741630554,0.6795153617858887
52,1801,0.0543079748749733,,,
53,1835,,0.06647789478302002,0.7259843349456787,0.6789801120758057
53,1835,0.05928976833820343,,,
54,1869,,0.06673996150493622,0.7254725694656372,0.6797254681587219
54,1869,0.050413068383932114,,,
55,1903,,0.06688764691352844,0.7252336144447327,0.6801745295524597
55,1903,0.061524905264377594,,,
56,1937,,0.06684691458940506,0.7253105044364929,0.6801400184631348
56,1937,0.05587473139166832,,,
57,1971,,0.06665677577257156,0.7256219983100891,0.6796935796737671
57,1971,0.05559638887643814,,,
58,2005,,0.06653259694576263,0.7258307337760925,0.6796776056289673
58,2005,0.05933806672692299,,,
59,2039,,0.06647960841655731,0.725943386554718,0.679497480392456
59,2039,0.057634852826595306,,,
60,2073,,0.06648683547973633,0.7259294986724854,0.6794105768203735
60,2073,0.058385007083415985,,,
61,2107,,0.06647863984107971,0.7259520888328552,0.6794502139091492
61,2107,0.05343674123287201,,,
62,2141,,0.06650198251008987,0.7259002327919006,0.6796520352363586
62,2141,0.058443583548069,,,
63,2175,,0.06651279330253601,0.7258791327476501,0.6797229051589966
63,2175,0.057690586894750595,,,
64,2209,,0.06655076891183853,0.725803554058075,0.6796437501907349
64,2209,0.054335109889507294,,,
65,2243,,0.06654675304889679,0.725810706615448,0.6797178387641907
65,2243,0.05411120131611824,,,
66,2277,,0.06654374301433563,0.7258157134056091,0.6797178387641907
66,2277,0.05763189494609833,,,
67,2311,,0.06653939187526703,0.7258248925209045,0.6797178387641907
67,2311,0.056959863752126694,,,
68,2345,,0.06653981655836105,0.7258242964744568,0.6797178387641907
68,2345,0.055659230798482895,,,
69,2379,,0.06654087454080582,0.7258225083351135,0.6797178387641907
69,2379,0.05633232370018959,,,
70,2413,,0.06654608994722366,0.7258122563362122,0.6796666979789734
70,2413,0.05682078003883362,,,
71,2447,,0.06655288487672806,0.7257989645004272,0.6796666979789734
71,2447,0.0642722025513649,,,
72,2481,,0.06655136495828629,0.7258026599884033,0.6796666979789734
72,2481,0.05220777541399002,,,
73,2515,,0.06654740869998932,0.7258098721504211,0.6796666979789734
73,2515,0.05286632105708122,,,
74,2549,,0.06654757261276245,0.725809633731842,0.6796666979789734
74,2549,0.0606558658182621,,,
75,2583,,0.06654704362154007,0.7258106470108032,0.6796666979789734
75,2583,0.05391649529337883,,,
76,2617,,0.06654702872037888,0.7258108258247375,0.6796666979789734
76,2617,0.061423856765031815,,,
77,2618,,0.06481925398111343,0.7338704466819763,0.6881969571113586
