epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
101,3467,,0.04373077675700188,0.8288511037826538,0.7399493455886841
101,3467,0.044066596776247025,,,
102,3501,,0.043922994285821915,0.828259289264679,0.7407656311988831
102,3501,0.0391874685883522,,,
103,3535,,0.043616630136966705,0.8293378949165344,0.7397820353507996
103,3535,0.043879713863134384,,,
104,3569,,0.04351959377527237,0.8299556374549866,0.7397513389587402
104,3569,0.03695571795105934,,,
105,3603,,0.043559543788433075,0.8296083807945251,0.740553617477417
105,3603,0.041012562811374664,,,
106,3637,,0.0435028038918972,0.8299598693847656,0.7393131852149963
106,3637,0.038009461015462875,,,
107,3671,,0.04353819787502289,0.8297916054725647,0.7393757700920105
107,3671,0.04697016254067421,,,
108,3705,,0.043542951345443726,0.8297146558761597,0.7389733791351318
108,3705,0.03974645957350731,,,
109,3739,,0.043694499880075455,0.8290122151374817,0.7392295002937317
109,3739,0.05145202949643135,,,
110,3773,,0.04409955441951752,0.8273190855979919,0.7409770488739014
110,3773,0.046338338404893875,,,
111,3807,,0.04388508200645447,0.8282134532928467,0.7409892082214355
111,3807,0.03429144620895386,,,
112,3841,,0.04378746449947357,0.8286585211753845,0.7408154606819153
112,3841,0.036699432879686356,,,
113,3875,,0.043672870844602585,0.8292468786239624,0.7395163178443909
113,3875,0.043315671384334564,,,
114,3909,,0.04366910830140114,0.8292200565338135,0.7398874163627625
114,3909,0.03840373829007149,,,
115,3943,,0.04368896782398224,0.8291058540344238,0.7403843402862549
115,3943,0.041351474821567535,,,
116,3977,,0.04375694319605827,0.8287715315818787,0.7407023906707764
116,3977,0.038904156535863876,,,
117,4011,,0.043707896023988724,0.8289786577224731,0.7406167984008789
117,4011,0.04210343584418297,,,
118,4045,,0.043711621314287186,0.8289945721626282,0.7404552102088928
118,4045,0.0416395366191864,,,
119,4079,,0.04372630640864372,0.8289762735366821,0.7407273054122925
119,4079,0.04095248878002167,,,
120,4113,,0.04380658268928528,0.8285695314407349,0.7408186793327332
120,4113,0.040450047701597214,,,
121,4147,,0.04380028322339058,0.8285983800888062,0.740574061870575
121,4147,0.04421555623412132,,,
122,4181,,0.04378903657197952,0.8286463022232056,0.7407196760177612
122,4181,0.040137454867362976,,,
123,4215,,0.04379764199256897,0.8286072611808777,0.7407081723213196
123,4215,0.04074322432279587,,,
124,4249,,0.04379613697528839,0.8286136984825134,0.7407790422439575
124,4249,0.04185706749558449,,,
125,4283,,0.04379672929644585,0.8286157846450806,0.7406576871871948
125,4283,0.035997647792100906,,,
126,4317,,0.04378898814320564,0.828647792339325,0.7407573461532593
126,4317,0.03803342208266258,,,
127,4351,,0.043770160526037216,0.828734278678894,0.7406334280967712
127,4351,0.036447495222091675,,,
128,4385,,0.043768662959337234,0.8287424445152283,0.7406538724899292
128,4385,0.039107441902160645,,,
129,4419,,0.04376967251300812,0.8287383317947388,0.7406538724899292
129,4419,0.041967056691646576,,,
130,4453,,0.043770577758550644,0.8287340998649597,0.7406372427940369
130,4453,0.03511960059404373,,,
131,4487,,0.04376845434308052,0.8287432193756104,0.7406167984008789
131,4487,0.050324708223342896,,,
132,4521,,0.04376666247844696,0.8287510871887207,0.7406334280967712
132,4521,0.03292009234428406,,,
133,4555,,0.0437668040394783,0.8287513852119446,0.7406334280967712
133,4555,0.03592822328209877,,,
134,4589,,0.043765682727098465,0.8287600874900818,0.7405650615692139
134,4589,0.035936370491981506,,,
135,4623,,0.0437660850584507,0.8287578225135803,0.7405650615692139
135,4623,0.03631811961531639,,,
136,4657,,0.04376554116606712,0.828760027885437,0.7405650615692139
136,4657,0.04431053251028061,,,
137,4691,,0.04376515746116638,0.8287615776062012,0.7405720949172974
137,4691,0.04054250940680504,,,
138,4725,,0.04376538097858429,0.82876056432724,0.7405720949172974
138,4725,0.04334848374128342,,,
139,4759,,0.04376576468348503,0.8287583589553833,0.7405720949172974
139,4759,0.04634490981698036,,,
140,4793,,0.043766312301158905,0.8287556171417236,0.7405720949172974
140,4793,0.046376727521419525,,,
141,4794,,0.0435028038918972,0.8299598693847656,0.7393131852149963
